"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1985-06",100.6726,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1985-07",100.7518,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1985-08",100.7739,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1985-09",100.7068,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1985-10",100.6681,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1985-11",100.7,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1985-12",100.8526,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1986-01",101.0601,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1986-02",101.2316,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1986-03",101.2464,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1986-04",101.0552,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1986-05",100.7119,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1986-06",100.3398,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1986-07",100.2331,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1986-08",100.3253,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1986-09",100.3005,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1986-10",100.1409,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1986-11",99.96444,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1986-12",99.8703,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1987-01",99.87994,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1987-02",99.89636,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1987-03",99.94102,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1987-04",99.96063,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1987-05",99.90168,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1987-06",99.89416,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1987-07",99.99414,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1987-08",100.1302,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1987-09",100.2937,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1987-10",100.4169,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1987-11",100.3302,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1987-12",100.1232,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1988-01",99.97516,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1988-02",99.95293,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1988-03",100.0548,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1988-04",100.2431,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1988-05",100.4924,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1988-06",100.743,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1988-07",100.9118,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1988-08",101.0367,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1988-09",101.1284,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1988-10",101.2504,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1988-11",101.3837,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1988-12",101.52,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1989-01",101.5528,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1989-02",101.481,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1989-03",101.3124,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1989-04",101.1911,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1989-05",101.2342,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1989-06",101.3335,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1989-07",101.3839,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1989-08",101.4425,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1989-09",101.539,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1989-10",101.629,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1989-11",101.7428,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1989-12",101.8331,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1990-01",101.8216,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1990-02",101.7519,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1990-03",101.6684,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1990-04",101.5313,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1990-05",101.3671,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1990-06",101.1624,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1990-07",100.9293,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1990-08",100.6796,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1990-09",100.3654,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1990-10",100.0154,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1990-11",99.66584,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1990-12",99.31678,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1991-01",99.00882,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1991-02",98.71535,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1991-03",98.49559,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1991-04",98.27576,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1991-05",98.13471,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1991-06",97.96826,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1991-07",97.87154,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1991-08",97.83547,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1991-09",97.76711,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1991-10",97.71996,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1991-11",97.72485,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1991-12",97.77392,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1992-01",97.854,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1992-02",97.93389,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1992-03",97.99417,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1992-04",98.02984,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1992-05",97.96638,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1992-06",97.85419,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1992-07",97.77831,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1992-08",97.63424,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1992-09",97.45821,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1992-10",97.33434,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1992-11",97.18872,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1992-12",97.04214,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1993-01",96.97279,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1993-02",96.92252,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1993-03",96.88047,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1993-04",96.87617,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1993-05",96.93044,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1993-06",97.02866,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1993-07",97.2201,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1993-08",97.46436,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1993-09",97.70908,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1993-10",97.91847,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1993-11",98.17068,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1993-12",98.41352,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1994-01",98.57617,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1994-02",98.72697,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1994-03",98.96924,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1994-04",99.28822,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1994-05",99.55986,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1994-06",99.71258,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1994-07",99.77385,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1994-08",99.79469,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1994-09",99.80191,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1994-10",99.81526,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1994-11",99.91522,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1994-12",100.0656,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1995-01",100.1476,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1995-02",100.1187,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1995-03",99.99794,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1995-04",99.80607,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1995-05",99.59408,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1995-06",99.41628,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1995-07",99.27179,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1995-08",99.05717,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1995-09",98.84395,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1995-10",98.68968,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1995-11",98.581,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1995-12",98.47092,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1996-01",98.32997,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1996-02",98.21606,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1996-03",98.09124,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1996-04",97.97186,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1996-05",97.90012,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1996-06",97.87463,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1996-07",97.8684,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1996-08",97.85953,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1996-09",97.84233,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1996-10",97.87846,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1996-11",97.9614,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1996-12",98.02878,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1997-01",98.08235,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1997-02",98.21052,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1997-03",98.41514,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1997-04",98.61128,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1997-05",98.83452,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1997-06",99.05392,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1997-07",99.30323,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1997-08",99.58529,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1997-09",99.96451,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1997-10",100.2704,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1997-11",100.3814,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1997-12",100.3521,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1998-01",100.2199,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1998-02",99.98949,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1998-03",99.78828,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1998-04",99.74886,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1998-05",99.79986,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1998-06",99.81918,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1998-07",99.68604,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1998-08",99.4453,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1998-09",99.15267,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1998-10",98.88494,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1998-11",98.79967,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1998-12",98.88754,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1999-01",99.08244,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1999-02",99.29591,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1999-03",99.35342,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1999-04",99.44303,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1999-05",99.51933,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1999-06",99.60129,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1999-07",99.74581,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1999-08",99.92249,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1999-09",100.1645,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1999-10",100.3904,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1999-11",100.55,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","1999-12",100.7149,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2000-01",100.9098,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2000-02",101.1881,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2000-03",101.4701,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2000-04",101.6283,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2000-05",101.7384,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2000-06",101.8379,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2000-07",101.8944,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2000-08",101.9787,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2000-09",102.115,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2000-10",102.2365,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2000-11",102.2528,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2000-12",102.0987,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2001-01",101.8213,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2001-02",101.4999,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2001-03",101.1859,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2001-04",100.8446,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2001-05",100.493,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2001-06",100.2297,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2001-07",100.0531,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2001-08",99.7825,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2001-09",99.2613,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2001-10",98.69568,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2001-11",98.37963,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2001-12",98.434,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2002-01",98.72764,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2002-02",99.02462,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2002-03",99.13835,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2002-04",99.20842,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2002-05",99.23294,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2002-06",99.22891,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2002-07",99.17105,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2002-08",99.09397,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2002-09",98.95239,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2002-10",98.84267,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2002-11",98.77517,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2002-12",98.71158,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2003-01",98.61275,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2003-02",98.42768,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2003-03",98.29356,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2003-04",98.24741,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2003-05",98.30431,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2003-06",98.34863,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2003-07",98.44283,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2003-08",98.60254,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2003-09",98.78647,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2003-10",99.07582,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2003-11",99.41401,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2003-12",99.69695,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2004-01",99.78876,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2004-02",99.87592,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2004-03",100.029,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2004-04",100.198,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2004-05",100.359,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2004-06",100.4817,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2004-07",100.5284,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2004-08",100.5066,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2004-09",100.4527,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2004-10",100.3495,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2004-11",100.3508,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2004-12",100.4899,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2005-01",100.6494,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2005-02",100.6364,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2005-03",100.5452,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2005-04",100.4323,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2005-05",100.2917,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2005-06",100.1998,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2005-07",100.2718,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2005-08",100.3886,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2005-09",100.5312,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2005-10",100.7533,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2005-11",100.9714,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2005-12",101.1878,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2006-01",101.3757,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2006-02",101.527,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2006-03",101.6259,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2006-04",101.7587,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2006-05",101.807,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2006-06",101.8154,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2006-07",101.8552,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2006-08",101.9392,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2006-09",102.1064,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2006-10",102.3167,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2006-11",102.4452,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2006-12",102.5309,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2007-01",102.6562,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2007-02",102.7204,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2007-03",102.6064,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2007-04",102.3857,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2007-05",102.2647,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2007-06",102.2747,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2007-07",102.342,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2007-08",102.3719,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2007-09",102.3421,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2007-10",102.2488,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2007-11",102.22,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2007-12",102.1739,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2008-01",102.0707,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2008-02",101.9904,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2008-03",101.9253,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2008-04",101.8619,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2008-05",101.7123,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2008-06",101.4398,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2008-07",101.1353,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2008-08",100.7664,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2008-09",100.2806,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2008-10",99.65165,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2008-11",98.92072,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2008-12",98.17848,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2009-01",97.43511,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2009-02",96.81535,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2009-03",96.41292,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2009-04",96.36659,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2009-05",96.63901,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2009-06",97.01022,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2009-07",97.41489,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2009-08",97.75523,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2009-09",98.09721,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2009-10",98.4053,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2009-11",98.79353,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2009-12",99.19862,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2010-01",99.57607,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2010-02",99.95154,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2010-03",100.2694,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2010-04",100.5863,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2010-05",100.9005,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2010-06",101.2318,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2010-07",101.4808,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2010-08",101.6111,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2010-09",101.6854,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2010-10",101.8286,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2010-11",101.9475,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2010-12",101.9824,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2011-01",101.9025,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2011-02",101.7856,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2011-03",101.7468,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2011-04",101.6173,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2011-05",101.3697,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2011-06",101.077,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2011-07",100.6822,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2011-08",100.2406,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2011-09",99.86877,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2011-10",99.64456,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2011-11",99.55824,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2011-12",99.61136,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2012-01",99.69091,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2012-02",99.86237,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2012-03",100.0819,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2012-04",100.1403,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2012-05",100.1079,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2012-06",100.0774,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2012-07",100.0702,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2012-08",100.0873,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2012-09",99.96404,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2012-10",99.77747,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2012-11",99.69736,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2012-12",99.79453,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2013-01",100.0354,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2013-02",100.2159,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2013-03",100.2193,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2013-04",100.1524,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2013-05",100.0648,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2013-06",100.0089,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2013-07",100.0544,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2013-08",100.1758,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2013-09",100.3702,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2013-10",100.572,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2013-11",100.7272,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2013-12",100.8155,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2014-01",100.8434,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2014-02",100.8188,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2014-03",100.7368,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2014-04",100.5997,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2014-05",100.5101,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2014-06",100.4523,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2014-07",100.3696,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2014-08",100.2994,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2014-09",100.2741,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2014-10",100.2571,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2014-11",100.1668,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2014-12",100.0019,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2015-01",99.68842,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2015-02",99.33168,
"CHE","BCI","AMPLITUD","LTRENDIDX","M","2015-03",99.24796,
